dataset,seed,mono_rate,flagged_models,gc_optimal,v_grand,v_max,has_signal,coverage,rank_stability
fri_c3_1000_5,0,0.2875,LR,False,0.9821428571428572,0.9850852272727273,True,-3.5881734006733996,0.9999999999999999
fri_c3_1000_5,1,0.275,LR,False,0.9812836944359679,0.9837249516834503,True,-3.3944837789284588,0.9999999999999999
fri_c3_1000_5,2,0.3375,"LR,KNN",False,0.9698660714285715,0.9750405844155845,True,-3.6168214208594245,1.0
fri_c3_1000_5,3,0.3375,"LR,XGB",False,0.9781858766233766,0.9815340909090909,True,-3.6002546148949697,0.9999999999999999
fri_c3_1000_5,4,0.425,"LR,KNN",False,0.9690543831168832,0.9761566558441559,True,-3.6106424399740424,0.9999999999999999
fri_c4_1000_100,0,0.5,"LR,SVM,KNN",False,0.9086562913233649,0.9618553555080867,True,-1.9696328562538896,0.9999999999999999
fri_c4_1000_100,1,0.4875,"LR,SVM,KNN",False,0.9108941104668905,0.9811819753839894,True,-1.962619136031685,0.9999999999999999
fri_c4_1000_100,2,0.5,"LR,SVM,KNN",False,0.8543383175668803,0.9519886074661784,True,-1.8940720539687093,0.9999999999999999
fri_c4_1000_100,3,0.4875,"LR,SVM,KNN",False,0.8784457328857694,0.9610416030922592,True,-2.024324687541997,0.9999999999999999
fri_c4_1000_100,4,0.5125,"LR,SVM,KNN",False,0.8979757908656291,0.964500050859526,True,-1.9492651757188486,0.9999999999999999
fri_c2_1000_50,0,0.5125,"LR,SVM,KNN",False,0.9372947454844007,0.9829638752052545,True,-2.6800046937338644,0.9999999999999999
fri_c2_1000_50,1,0.4875,"LR,SVM,KNN",False,0.9137061064771909,0.9606631654824427,True,-2.7617921593030506,0.9999999999999999
fri_c2_1000_50,2,0.4875,"LR,SVM,KNN",False,0.944683908045977,0.9740353037766831,True,-2.7524809600738522,0.9999999999999999
fri_c2_1000_50,3,0.5,"LR,SVM,KNN",False,0.8742816091954023,0.936884236453202,True,-2.3837400603235523,0.9999999999999999
fri_c2_1000_50,4,0.4875,"LR,SVM,KNN",False,0.8873152709359605,0.9484811165845649,True,-2.8929517753047165,0.9999999999999999
fri_c0_1000_5,0,0.3125,"LR,RF",False,0.9748,0.9784,True,-4.55223251895535,0.9999999999999999
fri_c0_1000_5,1,0.275,LR,False,0.9715,0.975,True,-4.550371155885472,0.9999999999999999
fri_c0_1000_5,2,0.3375,LR,False,0.9498,0.9562999999999999,True,-4.6275011116051585,0.9999999999999999
fri_c0_1000_5,3,0.3375,"LR,KNN",False,0.958,0.9661,True,-4.645524017467249,0.9999999999999999
fri_c0_1000_5,4,0.275,LR,False,0.9614,0.9692000000000001,True,-4.662006935413958,0.9999999999999999
fri_c3_1000_50,0,0.5,"LR,SVM,KNN",False,0.9081890879643688,0.958497823666363,True,-2.345815251084936,0.9999999999999999
fri_c3_1000_50,1,0.475,"LR,SVM,KNN",False,0.9018119242838344,0.9594088470492965,True,-2.1168912961330144,0.9999999999999999
fri_c3_1000_50,2,0.475,"LR,SVM,KNN",False,0.915274825387185,0.9616357930964673,True,-2.629859841560024,0.9999999999999999
fri_c3_1000_50,3,0.5,"LR,SVM,KNN",False,0.904443769612309,0.9629517157607045,True,-2.300588161681895,0.9999999999999999
fri_c3_1000_50,4,0.475,"LR,SVM,KNN",False,0.8990788541350339,0.9515133110638728,True,-2.212301838934687,0.9999999999999999
fri_c1_1000_10,0,0.4625,"LR,SVM,KNN",False,0.9700945987183399,0.9872851185026956,True,-3.133073677377476,0.9999999999999999
fri_c1_1000_10,1,0.4875,"LR,SVM,KNN",False,0.9269657206794834,0.9658223985352457,True,-3.0558665872543167,0.9999999999999999
fri_c1_1000_10,2,0.5,"LR,SVM,KNN",False,0.943952802359882,0.9735530464856067,True,-3.3189368770764114,0.9999999999999999
fri_c1_1000_10,3,0.5,"LR,SVM,KNN",False,0.9766046180449598,0.9914555996338115,True,-2.9563547113435087,0.9999999999999999
fri_c1_1000_10,4,0.475,"LR,SVM,KNN",False,0.9582951886888414,0.9779269657206795,True,-2.9711463766507604,0.9999999999999999
fri_c0_1000_10,0,0.45,"LR,SVM,KNN",False,0.9447779111644659,0.9564825930372148,True,-4.284862798020693,0.9999999999999999
fri_c0_1000_10,1,0.325,"SVM,KNN",False,0.9490796318527411,0.9595838335334134,True,-4.344508799287144,0.9999999999999999
fri_c0_1000_10,2,0.325,"SVM,KNN",False,0.9435774309723889,0.9479791916766707,True,-4.451962110960757,0.9999999999999999
fri_c0_1000_10,3,0.3375,"LR,KNN",False,0.9119647859143657,0.9247699079631853,True,-4.282904322486643,0.9999999999999999
fri_c0_1000_10,4,0.3125,"SVM,KNN",False,0.9446778711484594,0.9528811524609845,True,-4.1173228346456705,0.9999999999999999
rmftsa_sleepdata,0,0.3375,"RF,XGB,KNN",False,0.8415191319246146,0.8620788121073673,True,-4.251532887402453,0.9999999999999999
rmftsa_sleepdata,1,0.425,"RF,XGB",False,0.7990671996954122,0.8163906339234722,True,-4.392584341183957,0.9999999999999999
rmftsa_sleepdata,2,0.325,"RF,KNN",False,0.8166285931848467,0.8249095754806777,True,-4.002104313843378,0.9999999999999999
rmftsa_sleepdata,3,0.3125,"RF,XGB",False,0.8079192842185418,0.8189605939463164,True,-4.007109737248843,0.9999999999999999
rmftsa_sleepdata,4,0.2625,"XGB,KNN",False,0.7875975632971635,0.7968303826384923,True,-3.8495780241601856,0.9999999999999999
qsar-biodeg,0,0.2,KNN,False,0.9733400402414487,0.9764587525150906,True,-4.59989373007439,0.9999999999999999
qsar-biodeg,1,0.25,"XGB,KNN",False,0.9446680080482898,0.9479879275653924,True,-4.600791855203619,0.9999999999999999
qsar-biodeg,2,0.375,"XGB,KNN",False,0.9212273641851106,0.9305835010060363,True,-4.736804394554572,0.9999999999999999
qsar-biodeg,3,0.2625,"SVM,KNN",False,0.9512072434607646,0.9563380281690141,True,-4.699331103678931,0.9999999999999999
qsar-biodeg,4,0.2875,KNN,False,0.9277665995975856,0.9325955734406438,True,-4.7358889934148625,0.9999999999999999
qsar-biodeg_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0,0.275,KNN,False,0.938430583501006,0.9474849094567405,True,-4.631482331344653,0.9999999999999999
qsar-biodeg_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,0.2625,XGB,False,0.9370221327967807,0.9407444668008048,True,-4.716045119705341,0.9999999999999999
qsar-biodeg_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2,0.25,KNN,False,0.929979879275654,0.9304828973843058,True,-4.585517080018716,0.9999999999999999
qsar-biodeg_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,3,0.2875,KNN,False,0.8883299798792756,0.8984909456740443,True,-4.553238341968909,0.9999999999999999
qsar-biodeg_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,4,0.1625,,True,0.9421529175050302,0.9421529175050302,True,-4.506257110352674,0.9999999999999999
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0,0.275,KNN,False,0.938430583501006,0.9474849094567405,True,-4.631482331344653,0.9999999999999999
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1,0.2625,XGB,False,0.9370221327967807,0.9407444668008048,True,-4.716045119705341,0.9999999999999999
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2,0.25,KNN,False,0.929979879275654,0.9304828973843058,True,-4.585517080018716,0.9999999999999999
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,3,0.2875,KNN,False,0.8883299798792756,0.8984909456740443,True,-4.553238341968909,0.9999999999999999
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,4,0.1625,,True,0.9421529175050302,0.9421529175050302,True,-4.506257110352674,0.9999999999999999
qsar-biodeg_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0,0.275,KNN,False,0.938430583501006,0.9474849094567405,True,-4.631482331344653,0.9999999999999999
qsar-biodeg_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,1,0.2625,XGB,False,0.9370221327967807,0.9407444668008048,True,-4.716045119705341,0.9999999999999999
qsar-biodeg_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2,0.25,KNN,False,0.929979879275654,0.9304828973843058,True,-4.585517080018716,0.9999999999999999
qsar-biodeg_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,3,0.2875,KNN,False,0.8883299798792756,0.8984909456740443,True,-4.553238341968909,0.9999999999999999
qsar-biodeg_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,4,0.1625,,True,0.9421529175050302,0.9421529175050302,True,-4.506257110352674,0.9999999999999999
qsar-biodeg_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0,0.275,KNN,False,0.938430583501006,0.9474849094567405,True,-4.631482331344653,0.9999999999999999
qsar-biodeg_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,0.2625,XGB,False,0.9370221327967807,0.9407444668008048,True,-4.716045119705341,0.9999999999999999
qsar-biodeg_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2,0.25,KNN,False,0.929979879275654,0.9304828973843058,True,-4.585517080018716,0.9999999999999999
qsar-biodeg_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,3,0.2875,KNN,False,0.8883299798792756,0.8984909456740443,True,-4.553238341968909,0.9999999999999999
qsar-biodeg_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,4,0.1625,,True,0.9421529175050302,0.9421529175050302,True,-4.506257110352674,0.9999999999999999
qsar,0,0.325,"LR,SVM,KNN",False,0.9492957746478874,0.9527162977867203,True,-4.683833407971339,0.9999999999999999
qsar,1,0.1625,,False,0.961066398390342,0.9628772635814888,True,-4.601134627972944,0.9999999999999999
qsar,2,0.3375,"XGB,KNN",False,0.9209255533199197,0.9281690140845071,True,-4.702318355640534,0.9999999999999999
qsar,3,0.275,KNN,False,0.9164989939637826,0.9258551307847083,True,-4.629951690821256,0.9999999999999999
qsar,4,0.1875,,False,0.9430583501006037,0.9449698189134809,True,-4.635672116257947,0.9999999999999999
qsar-biodeg_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0,0.275,KNN,False,0.938430583501006,0.9474849094567405,True,-4.631482331344653,0.9999999999999999
qsar-biodeg_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,0.2625,XGB,False,0.9370221327967807,0.9407444668008048,True,-4.716045119705341,0.9999999999999999
qsar-biodeg_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2,0.25,KNN,False,0.929979879275654,0.9304828973843058,True,-4.585517080018716,0.9999999999999999
qsar-biodeg_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,3,0.2875,KNN,False,0.8883299798792756,0.8984909456740443,True,-4.553238341968909,0.9999999999999999
qsar-biodeg_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,4,0.1625,,True,0.9421529175050302,0.9421529175050302,True,-4.506257110352674,0.9999999999999999
solar-flare,0,0.4375,"SVM,XGB,KNN",False,0.7070778405524168,0.7712649089767734,True,-3.345206517620307,0.9999999999999999
solar-flare,1,0.525,"RF,SVM,XGB",False,0.6352008788449466,0.738308223477715,True,-3.1398723157283817,0.9999999999999999
solar-flare,2,0.45,"SVM,XGB,KNN",False,0.7007219083490269,0.7325800376647834,True,-3.0848318999218107,0.9999999999999999
solar-flare,3,0.425,"SVM,XGB,KNN",False,0.7043314500941621,0.7623979912115505,True,-3.261520737327183,0.9999999999999999
solar-flare,4,0.5125,"RF,SVM,XGB",False,0.6677652228499686,0.6977401129943503,True,-2.9831618334892442,0.9999999999999999
parity5_plus_5,0,0.4125,"LR,RF,KNN",False,0.9204994468152363,0.9943891259680734,True,1.2348242811501577,0.9999999999999999
parity5_plus_5,1,0.5,"LR,RF,KNN",False,0.9079487989886219,0.995575221238938,True,1.355897733875653,0.9999999999999999
parity5_plus_5,2,0.35,"LR,RF,KNN",False,0.9764501343448712,0.9994468152362889,True,0.7405871620500899,0.9999999999999999
parity5_plus_5,3,0.4375,"LR,RF,KNN",False,0.9329856171961435,0.9981033665244191,True,1.4864938857455736,0.9999999999999999
parity5_plus_5,4,0.5,"LR,RF,KNN",False,0.9487908961593172,0.9985775248933144,True,1.1959852086634974,0.9999999999999999
Credit-Risk-Classification-Dataset,0,0.4125,"SVM,KNN",False,0.6066666666666667,0.6656790123456789,True,-1.005208333333331,0.9999999999999999
Credit-Risk-Classification-Dataset,1,0.6375,"RF,SVM,XGB,KNN",False,0.5028395061728395,0.5362962962962963,True,-13.543478260869714,0.9999999999999999
Credit-Risk-Classification-Dataset,2,0.3875,"SVM,KNN",False,0.600246913580247,0.6301234567901234,True,1.1761083743842362,0.9999999999999999
Credit-Risk-Classification-Dataset,3,0.4625,"RF,SVM,KNN",False,0.5644444444444443,0.6119753086419754,True,-0.5881226053639868,0.9999999999999999
Credit-Risk-Classification-Dataset,4,0.3,"LR,SVM",False,0.6179012345679012,0.6306172839506172,True,0.687958115183249,0.9999999999999999
socmob,0,0.45,"LR,SVM,KNN",False,0.965359477124183,0.9748366013071895,True,-4.541549625468164,0.9999999999999999
socmob,1,0.1875,SVM,False,0.983442265795207,0.9846405228758169,True,-4.635646687697159,0.9999999999999999
socmob,2,0.25,LR,False,0.9765795206971678,0.9815904139433551,True,-4.715314285714286,0.9999999999999999
socmob,3,0.175,,False,0.9797385620915032,0.9799564270152504,True,-4.75420072661217,0.9999999999999999
socmob,4,0.3875,"LR,SVM,KNN",False,0.9901960784313726,0.9941176470588236,True,-4.591666666666669,0.9999999999999999
colleges_aaup,0,0.25,XGB,False,0.9998221748021695,1.0,True,-4.898514631326157,0.9999999999999999
colleges_aaup,1,0.35,"SVM,KNN",False,0.9991108740108473,1.0,True,-4.871292420058787,0.9999999999999999
colleges_aaup,2,0.3625,"SVM,KNN",False,0.9979550102249489,0.9993776118075932,True,-4.9547361842692625,0.9999999999999999
colleges_aaup,3,0.25,"SVM,KNN",False,0.9992886992086779,0.9995554370054237,True,-4.932775353931083,0.9999999999999999
colleges_aaup,4,0.2875,XGB,False,0.9991108740108473,0.9993776118075931,True,-4.94415248953416,0.9999999999999999
hill-valley,0,0.475,"RF,SVM,KNN",False,0.6495218579234973,0.9540300546448087,True,-4.007080858839656,0.9999999999999999
hill-valley,1,0.55,"RF,SVM,XGB,KNN",False,0.6263661202185792,0.962568306010929,True,-4.527297297297307,0.9999999999999999
hill-valley,2,0.5875,"RF,SVM,XGB,KNN",False,0.6050546448087432,0.9426912568306011,True,-6.2230169050715265,0.9999999999999999
hill-valley,3,0.5,"RF,SVM,KNN",False,0.6494535519125684,0.9135245901639344,True,-4.259597806215719,0.9999999999999999
hill-valley,4,0.5875,"SVM,XGB,KNN",False,0.5853825136612022,0.9376366120218579,True,-8.738000000000001,0.9999999999999999
mental-health-in-tech-survey,0,0.4625,"LR,SVM,KNN",False,0.5229200214707461,0.5706387546967256,True,-6.686182669789205,0.9999999999999999
mental-health-in-tech-survey,1,0.35,"LR,SVM,KNN",False,0.693963697762769,0.7092655128746306,True,-2.796789989118614,0.9999999999999999
mental-health-in-tech-survey,2,0.2375,"RF,KNN",False,0.6473429951690822,0.6562533548040794,True,-2.4375227686703127,0.9999999999999999
mental-health-in-tech-survey,3,0.475,"LR,SVM,KNN",False,0.6230810520665594,0.6509930220075145,True,1.3650239860444806,0.9999999999999999
mental-health-in-tech-survey,4,0.4375,"LR,SVM",False,0.6519592055823938,0.6848094471282876,True,-1.5330271988696598,0.9999999999999999
colleges_usnews,0,0.2125,"SVM,KNN",False,0.8264791407038158,0.8302177912290072,True,-4.609833681723167,0.9999999999999999
colleges_usnews,1,0.15,KNN,False,0.827131920954246,0.8280220758411965,True,-4.347210884353742,0.9999999999999999
colleges_usnews,2,0.0875,,False,0.8363895317785294,0.8377544359385201,True,-4.306694892828792,0.9999999999999999
colleges_usnews,3,0.2375,KNN,False,0.8208414930864637,0.8276660138864161,True,-4.350041616572645,0.9999999999999999
colleges_usnews,4,0.25,XGB,False,0.8463592665123731,0.8565070322236068,True,-4.488734686884262,0.9999999999999999
mofn-3-7-10,0,0.0125,,True,1.0,1.0,True,-4.5595535565550565,0.9999999999999999
mofn-3-7-10,1,0.0375,,True,1.0,1.0,True,-4.675909165706765,1.0
mofn-3-7-10,2,0.0125,,True,1.0,1.0,True,-4.830584707646176,0.9999999999999999
mofn-3-7-10,3,0.125,,True,1.0,1.0,True,-4.820922871897384,1.0
mofn-3-7-10,4,0.0625,,True,1.0,1.0,True,-4.895385640513078,1.0
banknote-authentication,0,0.025,,True,1.0,1.0,True,-4.9733606557377055,0.9999999999999999
banknote-authentication,1,0.0,,True,1.0,1.0,True,-4.995146678170837,0.9999999999999999
banknote-authentication,2,0.0875,,True,1.0,1.0,True,-4.973037100949093,0.9999999999999999
banknote-authentication,3,0.0125,,True,1.0,1.0,True,-4.995362381363245,0.9999999999999999
banknote-authentication,4,0.0125,,True,1.0,1.0,True,-4.978106125970664,0.9999999999999999
USPS,0,0.45,"LR,XGB,KNN",False,0.9973899340096524,0.9980793854033291,True,-4.960693069306931,0.9999999999999999
USPS,1,0.45,"LR,RF,XGB",False,0.9979314420803782,0.9989164696611504,True,-4.969040553907021,0.9999999999999999
USPS,2,0.3875,"RF,XGB",False,0.999162809021964,0.9995075347188023,True,-4.963743093922652,0.9999999999999999
USPS,3,0.05,,True,1.0,1.0,True,-4.992711513838274,0.9999999999999999
USPS,4,0.3375,"RF,XGB",False,0.9984733576282873,0.9988180833251257,True,-4.956382137917409,0.9999999999999999
depression_2020,0,0.5375,"SVM,XGB,KNN",False,0.5208333333333333,0.5563725490196079,True,-0.8319327731092491,0.9999999999999999
depression_2020,1,0.4375,"LR,XGB",False,0.5501646933143417,0.5907593697142348,True,-2.967169476486254,0.9999999999999999
depression_2020,2,0.3625,"RF,KNN",False,0.5490196078431373,0.5760679271708684,True,-3.9098214285714143,0.9999999999999999
depression_2020,3,0.4,KNN,False,0.5043329831932774,0.5811887254901961,True,-18.828282828282536,0.9999999999999999
depression_2020,4,0.375,"RF,XGB",False,0.5289303221288515,0.5443364845938375,True,-0.9500756429652216,0.9999999999999999
ibm-employee-performance,0,0.7375,"LR,RF,SVM,XGB",False,0.43132530120481927,0.5,True,-2.0838206627680305,0.9999999999999999
ibm-employee-performance,1,0.3625,"LR,RF",False,0.5609103078982597,0.5813476126729139,True,-1.5582417582417567,0.9999999999999999
ibm-employee-performance,2,0.225,"LR,RF",False,0.6200803212851406,0.6285586791610888,True,-0.8156819026384302,0.9999999999999999
ibm-employee-performance,3,0.55,"LR,SVM,KNN",False,0.5119143239625167,0.5549308344489068,True,1.9101123595505518,0.9999999999999999
ibm-employee-performance,4,0.525,"LR,RF,XGB",False,0.42802320392681836,0.577599286033021,True,1.0148791072535688,0.9999999999999999
ibm-employee-attrition,0,0.275,"XGB,KNN",False,0.8202066395663957,0.8263042005420056,True,-3.6101560433747664,0.9999999999999999
ibm-employee-attrition,1,0.325,"XGB,KNN",False,0.8385840108401085,0.8698340108401084,True,-3.753626813406701,0.9999999999999999
ibm-employee-attrition,2,0.2625,"LR,SVM",False,0.8673780487804877,0.8704268292682926,True,-3.7543798985707717,0.9999999999999999
ibm-employee-attrition,3,0.275,"XGB,KNN",False,0.7900575880758807,0.8168191056910569,True,-4.190656934306571,0.9999999999999999
ibm-employee-attrition,4,0.075,,True,0.7835365853658537,0.7835365853658537,True,-3.16562126642772,0.9999999999999999
cmc,0,0.3125,"XGB,KNN",False,0.7681976143514605,0.8022917253686485,True,-3.5566450709157755,0.9999999999999999
cmc,1,0.325,"XGB,KNN",False,0.7084155161078237,0.7304639804639805,True,-3.8470031545741334,0.9999999999999999
cmc,2,0.2625,XGB,False,0.740889452427914,0.7551188128111205,True,-3.6519153913636786,0.9999999999999999
cmc,3,0.3375,"RF,KNN",False,0.7251808021038791,0.7357001972386588,True,-3.5937434827945767,0.9999999999999999
cmc,4,0.2875,KNN,False,0.7611298957452803,0.7703343664882126,True,-3.4451937775379924,0.9999999999999999
CanadaFiresD,0,0.3625,"LR,RF",False,0.9946640222883317,0.9962223166643057,True,-4.917521836666509,0.9999999999999999
CanadaFiresD,1,0.1625,,False,0.9961750956226094,0.9962223166643056,True,-4.880561503687841,0.9999999999999999
CanadaFiresD,2,0.3,LR,False,0.9946640222883317,0.9964584218727867,True,-4.8990501646699425,0.9999999999999999
CanadaFiresD,3,0.325,"RF,XGB",False,0.9854086981158804,0.9870142135335506,True,-4.855732282698575,0.9999999999999999
CanadaFiresD,4,0.375,"LR,RF,KNN",False,0.9933418331208387,0.9956556641639515,True,-4.858961474036853,0.9999999999999999
Fitness_Club,0,0.425,"XGB,KNN",False,0.7806404122193595,0.81854987118145,True,-4.486557377049181,0.9999999999999999
Fitness_Club,1,0.4125,"RF,XGB,KNN",False,0.8324307271675694,0.8633471791366528,True,-4.277026492684852,0.9999999999999999
Fitness_Club,2,0.3625,"XGB,KNN",False,0.8261212471738788,0.8597718071402283,True,-4.367432486900441,0.9999999999999999
Fitness_Club,3,0.4,"RF,XGB,KNN",False,0.7854776802145224,0.8057205951942795,True,-4.377566995119255,0.9999999999999999
Fitness_Club,4,0.325,"XGB,KNN",False,0.8284347231715654,0.8510436931489562,True,-4.172416553269828,0.9999999999999999
PostPartum_Depression,0,0.4,"LR,SVM",False,0.9845275283092543,0.9944357672784069,True,-3.289261609751183,0.9999999999999999
PostPartum_Depression,1,0.425,"LR,SVM,KNN",False,0.9740524781341108,0.9932944606413994,True,-3.7839278392783933,0.9999999999999999
PostPartum_Depression,2,0.4375,"LR,SVM,KNN",False,0.995021475985943,0.9980476376415462,True,-3.490534411358705,0.9999999999999999
PostPartum_Depression,3,0.4125,"LR,SVM,KNN",False,0.9895548613822726,0.9965833658727059,True,-3.439780658025922,0.9999999999999999
PostPartum_Depression,4,0.425,"LR,SVM,KNN",False,0.9840882467786022,0.9964857477547833,True,-3.5949788263762845,0.9999999999999999
GAMETES_Epistasis_3-Way_20atts_0.2H_EDM-1_1,0,0.2875,"XGB,KNN",False,0.596953125,0.6071093750000001,True,-3.5543916196615757,0.9999999999999999
GAMETES_Epistasis_3-Way_20atts_0.2H_EDM-1_1,1,0.575,"RF,SVM,KNN",False,0.5097265625,0.539296875,True,3.020080321285128,0.9999999999999999
GAMETES_Epistasis_3-Way_20atts_0.2H_EDM-1_1,2,0.4125,"SVM,KNN",False,0.5149609374999999,0.53578125,True,0.8694516971279219,0.9999999999999999
GAMETES_Epistasis_3-Way_20atts_0.2H_EDM-1_1,3,0.375,"RF,SVM",False,0.5618359375,0.5707421875,True,1.7435249526216046,0.9999999999999999
GAMETES_Epistasis_3-Way_20atts_0.2H_EDM-1_1,4,0.3875,"SVM,KNN",False,0.5540234374999999,0.5814453125,True,-3.439262472885034,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,0,0.4125,"LR,RF,KNN",False,0.560703125,0.5840234375,True,-1.0907335907335851,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,1,0.4125,"LR,RF,SVM",False,0.5889062500000001,0.6016796875,True,-1.1298330404217918,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,2,0.475,"LR,SVM,KNN",False,0.6253125,0.6444531250000001,True,-1.1156483790523621,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,3,0.25,LR,False,0.6504296875,0.6583984374999999,True,-1.3352376006232132,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,4,0.3125,"LR,KNN",False,0.565390625,0.5800000000000001,True,-0.41726403823177904,0.9999999999999999
GAMETES_Epistasis_2-Way_1000atts_0.4H_EDM-1_EDM-1_1,0,0.5375,"LR,SVM,KNN",False,0.5030078125,0.573515625,True,-6.993506493506352,0.9999999999999999
GAMETES_Epistasis_2-Way_1000atts_0.4H_EDM-1_EDM-1_1,1,0.275,"RF,KNN",False,0.557421875,0.5615234375,True,1.3309523809523933,0.9999999999999999
GAMETES_Epistasis_2-Way_1000atts_0.4H_EDM-1_EDM-1_1,2,0.4375,"RF,KNN",False,0.504609375,0.5262890625,True,1.1737288135593917,0.9999999999999999
GAMETES_Epistasis_2-Way_1000atts_0.4H_EDM-1_EDM-1_1,3,0.7375,"LR,RF,XGB,KNN",False,0.456796875,0.5298828125,True,0.4091320072332709,0.9999999999999999
GAMETES_Epistasis_2-Way_1000atts_0.4H_EDM-1_EDM-1_1,4,0.6,"RF,SVM,KNN",False,0.49933593750000005,0.5328125,True,-90.05882352941858,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,0,0.45,"LR,RF,KNN",False,0.6576953125,0.699296875,True,-1.9648253653703263,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,1,0.3875,"LR,KNN",False,0.6766015624999999,0.7000390624999999,True,-1.5046449900464494,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,2,0.3875,"LR,KNN",False,0.6921875000000001,0.71234375,True,-1.6189024390243916,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,3,0.4625,"LR,KNN",False,0.6705078125,0.71234375,True,-1.540435280641467,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001,4,0.4125,"LR,KNN",False,0.7138281250000001,0.7359375,True,-1.7173913043478268,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM-2_001,0,0.3625,LR,False,0.6672656250000001,0.6907421874999999,True,-1.6485287248949088,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM-2_001,1,0.3625,"LR,RF",False,0.7119921875000002,0.7209765624999999,True,-1.3799520913948777,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM-2_001,2,0.4,"LR,KNN",False,0.7066796875,0.727421875,True,-1.6115101115101098,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM-2_001,3,0.475,"LR,SVM,KNN",False,0.6964453125,0.7319531249999999,True,-1.5811294491946657,0.9999999999999999
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM-2_001,4,0.4875,"LR,SVM,KNN",False,0.648671875,0.6898828125,True,-1.4971098265895983,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,0,0.5375,"LR,SVM,KNN",False,0.7494140624999999,0.8151953125,True,-1.4344557556773705,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,1,0.525,"LR,SVM,KNN",False,0.7810546875,0.829765625,True,-1.4447533009034044,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,2,0.5625,"LR,RF,SVM,KNN",False,0.7609375,0.8142578125000001,True,-1.7001497005988042,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,3,0.4625,"LR,SVM,KNN",False,0.7744921874999999,0.8015234375,True,-1.699018073146438,0.9999999999999999
GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,4,0.5125,"LR,SVM,KNN",False,0.7542578124999999,0.7987109375,True,-1.2119373175603005,0.9999999999999999
MIC,0,0.1375,KNN,True,0.9122855561704483,0.9122855561704483,True,-3.68246644295302,0.9999999999999999
MIC,1,0.2125,KNN,False,0.889240283927191,0.8905053060650784,True,-3.8368691884084125,0.9999999999999999
